화재예방지수,용수시설지수,총인구수 (명)
1.7958430710784044,1.187851342910681,0.9051035005048805
2.0140761001232406,0.13101186758276062,0.9895447660720296
2.978652360002669,1.4206881568584855,0.9403189161898351
2.9087578576051554,0.7676995356163265,0.993667956916863
1.9606536580385723,0.48597344051272295,0.956222652305621
2.034191140183226,0.47637540201970063,0.9112882867721306
1.6473364605753331,0.28180756592347156,0.9483338943116796
2.127881178355725,1.1947078530463915,0.8618731066980815
1.6301892964524765,1.143161335853403,0.9625126220127903
1.8689238969058077,1.391630231105559,0.9969286435543588
1.93432031057071,1.2378275482585284,0.9723998653651968
1.664784996260652,1.1392879450343536,0.9293377650622686
2.201034728537371,1.116801998750781,0.9434954560753955
1.2766432942779198,1.368207370393504,0.9420649612924941
2.883801775927025,1.5425227653769027,0.9735148098283406
2.522235369434721,1.132450113415957,0.9808145405587344
1.7353419339612346,1.7261579933594138,0.8177170986199933
1.6870689894567301,1.9829711693349554,0.9382152473914507
2.128812581901867,1.5397613333771658,0.686553349040727
1.7186542719698275,0.4500147933857128,0.9712428475260855
0.9925151592821857,1.3048094940662087,0.9349966341299226
1.5818940380778315,1.3470747449510723,0.8845506563446651
2.454428470244333,1.425775556943577,0.9410552002692696
1.503799930990434,0.6458463460337289,0.9636275664759341
1.832896783458388,1.4341771686813392,0.988682261864692
1.5399742379182988,1.0915971635374948,0.9501851228542578
2.2098928181214905,1.4206745783885073,0.9442527768428138
1.725818814606388,1.1075109306683324,0.9199554022214742
1.6179557567040055,1.1482823235477826,0.9639431167956917
2.404984861199377,1.5015615240474705,0.9218487041400202
1.9564115775835735,1.1948782011242973,0.8610526758667115
1.1782201405152226,1.0000000000000002,0.949490912150791
2.5746795805844154,1.1008298384937987,0.942359474924268
5.723077571284616,0.45908806995627716,0.9780166610568832
2.0131728632171035,1.329793878825734,0.9714321777179401
1.6272805911847479,1.3212895786287417,0.972105351733423
1.6572193996678477,1.4443857204631723,0.9684239313362504
2.5768076149278993,1.3253255177052805,0.8881900033658701
1.476615731946673,1.329361456781819,0.9881984180410636
1.8498125325244552,1.044127640005217,0.9770489734096264
1.1540691402932413,1.8100051104423376,0.9681083810164928
1.8387937178951508,1.52143546646982,0.9807093571188152
2.0155981728105505,1.416501050479814,0.969433692359475
1.7758797416280152,0.46949823027274595,0.9784794681925277
1.407285638391397,1.3820528836144077,0.954876304274655
2.163746142151407,1.6210701644805332,0.9104678559407606
2.2023145335997105,0.6904216610650094,0.956895826321104
2.0692183182413477,1.5288881948782014,0.6704602827330866
1.4394074918044493,1.1342910680824485,0.9590836418714238
2.279833151340021,1.2392254840724548,0.9157901380006732
0.7668880723572641,1.650218613366646,0.9945725345001682
0.7957784635353963,1.3354153653966272,0.9816560080780882
1.2249264036689995,1.1727670206121172,0.9696440592393134
1.18992201791376,1.1583385384134917,0.9642165937394817
1.2916306909351372,1.3091817613991257,1.0
1.1282777814839655,0.18970286428125283,0.9879670144732413
